name,address,phone,url,category
"Capio barnavårdscentral Gävle","Kaserngatan 48 3 tr, 801 30 Gävle","026-450 48 96","https://www.1177.se/hitta-vard/kontaktkort/Capio-barnavardscentral-Gavle/","vardcentral"
"Capio Hälsocentral Gävle","Kaserngatan 48 3 tr, 802 53 Gävle","026-450 48 50","https://www.1177.se/hitta-vard/kontaktkort/Capio-Halsocentral-Gavle/","vardcentral"
"Södertull Din hälsocentral","Kaserngatan 48, 802 53 Gävle","026-15 55 31","https://www.1177.se/hitta-vard/kontaktkort/Sodertull-Din-halsocentral/","vardcentral"
"Burträsk hälsocentral","Björnåkersgatan 10, 937 31 Burträsk","090-785 91 73","https://www.1177.se/hitta-vard/kontaktkort/Burtrask-halsocentral/","vardcentral"
"Barnmorskemottagning Burträsk hälsocentral","Björnåkersgatan 10, 937 31 Burträsk","090-785 91 73","https://www.1177.se/hitta-vard/kontaktkort/Barnmorskemottagning-Burtrask-halsocentral/","vardcentral"
"Barnhälsovård Burträsk hälsocentral","Björnåkersgatan 10, 937 31 Burträsk","090-785 91 73","https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovard-Burtrask-halsocentral/","vardcentral"
"Barnavårdscentral Andersberg Din hälsocentral","Vinddraget 22, 802 77 Gävle","026-15 77 00","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Andersberg-Din-halsocentral/","vardcentral"
"Andersberg Din hälsocentral","Vinddraget 18, 802 77 Gävle","026-15 77 00","https://www.1177.se/hitta-vard/kontaktkort/Andersberg-Din-halsocentral/","vardcentral"
"Barnavårdscentral Valbo Din hälsocentral","Bäckvägen 5, 818 31 Valbo","026-15 77 80","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Valbo-Din-halsocentral/","vardcentral"
"Valbo Din hälsocentral","Bäckvägen 5, 818 31 Valbo","026-15 77 80","https://www.1177.se/hitta-vard/kontaktkort/Valbo-Din-halsocentral/","vardcentral"
"Vårdcentral Norslund-Svärdsjö, Mottagning Svärdsjö","Björkvägen 2, Svärdsjö","0246-49 15 00","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Norslund-Svardsjo-Mottagning-Svardsjo/","vardcentral"
"Barnmorska Skutskärs vårdcentral, Skutskär","Lillängsgatan 8, Skutskär","018-611 03 00","https://www.1177.se/hitta-vard/kontaktkort/Barnmorska-Skutskars-vardcentral-Skutskar/","vardcentral"
"Ungdomsmottagning Skutskärs vårdcentral, Skutskär","Lillängsgatan 8, Skutskär","018-611 03 00","https://www.1177.se/hitta-vard/kontaktkort/Ungdomsmottagning-Skutskars-vardcentral-Skutskar/","vardcentral"
"Barnavårdscentral Skutskärs vårdcentral, Skutskär","Lillängsgatan 8, Skutskär","018-611 03 00","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Skutskars-vardcentral-Skutskar/","vardcentral"
"Skutskärs vårdcentral, Skutskär","Lillängsgatan 8, Skutskär","018-611 03 00","https://www.1177.se/hitta-vard/kontaktkort/Skutskars-vardcentral-Skutskar/","vardcentral"
"Barnhälsovård Storuman hälsocentral","Backvägen 2, 923 32 Storuman","090-785 44 73","https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovard-Storuman-halsocentral/","vardcentral"
"Storumans sjukstuga hälsocentral","Backvägen 2, 923 32 Storuman","090-785 44 73","https://www.1177.se/hitta-vard/kontaktkort/Storumans-sjukstuga-halsocentral/","vardcentral"
"Barnmorskemottagning Storuman hälsocentral","Backvägen 2, 923 32 Storuman","090-785 44 73","https://www.1177.se/hitta-vard/kontaktkort/Barnmorskemottagning-Storuman-halsocentral/","vardcentral"
"Primärvårdsrehabilitering Rättvik","Centralgatan 1, Rättvik","0248-49 47 28","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Rattvik/","vardcentral"
"Vårdcentral Rättvik","Centralgatan 1, Rättvik","0248-49 47 28","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Rattvik/","vardcentral"
"Funäsdalens hälsocentral","Rörosvägen 35, 846 72 Funäsdalen","0684-160 60","https://www.1177.se/hitta-vard/kontaktkort/Funasdalens-halsocentral/","vardcentral"
"Norsjö hälsocentral","Storgatan 33, 935 32 Norsjö","090-785 91 16","https://www.1177.se/hitta-vard/kontaktkort/Norsjo-halsocentral/","vardcentral"
"Hälsopartner hälsocentral","Torggatan 7, 811 39  SANDVIKEN","026-14 96 00","https://www.1177.se/hitta-vard/kontaktkort/Halsopartner-halsocentral/","vardcentral"
"Primärvårdsrehabilitering Älvdalen","Furuvägen 12, Älvdalen","0251-49 86 02","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Alvdalen/","vardcentral"
"Vårdcentral Älvdalen","Furuvägen 12, Älvdalen","0251-49 86 02","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Alvdalen/","vardcentral"
"Primärvårdsrehabilitering Mora","Mora lasarett","0250-49 37 25","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Mora/","vardcentral"
"Vårdcentral Mora","Mora lasarett","0250-49 37 02","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Mora/","vardcentral"
"Samtalsmottagning barn och unga Mora, Vårdcentral Mora","Mora lasarett","0250-49 37 02","https://www.1177.se/hitta-vard/kontaktkort/Samtalsmottagning-barn-och-unga-Mora-Vardcentral-Mora/","vardcentral"
"Barnavårdscentral Storvik Din hälsocentral","Lasarettsleden 5, 811 60 Sandviken","0290-340 10","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Storvik-Din-halsocentral/","vardcentral"
"Barnavårdscentral Sandviken Södra Din hälsocentral","Lasarettsleden 5, 811 60 Sandviken","026-15 40 00","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Sandviken-Sodra-Din-halsocentral/","vardcentral"
"Barnavårdscentral Sandviken Norra Din hälsocentral","Lasarettsleden 5, 811 60 Sandviken","026-15 40 00","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Sandviken-Norra-Din-halsocentral/","vardcentral"
"Sandviken Södra Din hälsocentral","Lasarettsleden 4, 811 60 Sandviken","026-27 80 90","https://www.1177.se/hitta-vard/kontaktkort/Sandviken-Sodra-Din-halsocentral/","vardcentral"
"Sandviken Norra Din hälsocentral","Lasarettsleden 5, 811 60 Sandviken","026-27 81 00","https://www.1177.se/hitta-vard/kontaktkort/Sandviken-Norra-Din-halsocentral/","vardcentral"
"Primärvårdsrehabilitering Särna","Sjukstugevägen 16 A, Särna","0253-49 87 00","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Sarna/","vardcentral"
"Vårdcentral Särna","Sjukstugevägen 16 A, Särna","0253-49 87 00","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Sarna/","vardcentral"
"Lövångers hälsocentral","Skogstorpsvägen 12, 932 61 Lövånger","090-785 91 20","https://www.1177.se/hitta-vard/kontaktkort/Lovangers-halsocentral/","vardcentral"
"Storvik Din hälsocentral","Landsvägen 35, 812 30 Storvik","0290-340 10","https://www.1177.se/hitta-vard/kontaktkort/Storvik-Din-halsocentral/","vardcentral"
"Barnavårdscentral Hofors Din hälsocentral","Centralgatan 14, 813 30 Hofors","0290-297 10","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Hofors-Din-halsocentral/","vardcentral"
"Hofors Din hälsocentral","Centralgatan 14, 813 30 Hofors","0290-297 10","https://www.1177.se/hitta-vard/kontaktkort/Hofors-Din-halsocentral/","vardcentral"
"Vårdcentral Britsarvet-Grycksbo","Norra Järnvägsgatan 18, Falun och Drottningvägen 1, Grycksbo","023-49 20 00","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Britsarvet-Grycksbo/","vardcentral"
"Malå sjukstuga hälsocentral","Storgatan 2, 939 31 Malå","090-785 91 19","https://www.1177.se/hitta-vard/kontaktkort/Mala-sjukstuga-halsocentral/","vardcentral"
"Primärvårdsrehabilitering Falun","Psilanders väg 1, Falu lasarett","023-49 15 50","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Falun/","vardcentral"
"Barnavårdscentral Falu vårdcentral","Södra Mariegatan 18, Falun","023-661 61 09","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Falu-vardcentral/","vardcentral"
"Falu vårdcentral","Södra Mariegatan 18, Falun","023-661 61 00","https://www.1177.se/hitta-vard/kontaktkort/Falu-vardcentral/","vardcentral"
"Dietist Primärvård Dalarna","Falu lasarett","023-49 27 29","https://www.1177.se/hitta-vard/kontaktkort/Dietist-Primarvard-Dalarna/","vardcentral"
"Bolidens hälsocentral","Ringen 76, 936 31 Boliden","090-785 91 23","https://www.1177.se/hitta-vard/kontaktkort/Bolidens-halsocentral/","vardcentral"
"Capio Barn- och ungdomspsykiatri Falun","Östra Hamngatan 24","023-664 05 50","https://www.1177.se/hitta-vard/kontaktkort/Capio-Barn-och-ungdomspsykiatri-Falun/","vardcentral"
"Vårdcentral Leksand","Rättviksvägen 5, Leksand","0247-49 49 20","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Leksand/","vardcentral"
"Vårdcentral Norslund-Svärdsjö, Mottagning Norslund","Kopparvägen 29, Falun","023-49 19 10","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Norslund-Svardsjo-Mottagning-Norslund/","vardcentral"
"Vårdcentral Norslund-Svärdsjö","Norslund: Kopparvägen 29, Falun, Svärdsjö: Björkvägen 2, Svärdsjö","023-49 19 10","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Norslund-Svardsjo/","vardcentral"
"Vårdcentral Tisken","Myntgatan 8, Falun","023-49 17 30","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Tisken/","vardcentral"
"Vårdcentral Kvarnporten","Pelle Bergs backe 3, Falun","023-420 00","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Kvarnporten/","vardcentral"
"Barnhälsovård Bureå hälsocentral","Nygatan 9B, 930 15 Bureå","090-785 91 13","https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovard-Burea-halsocentral/","vardcentral"
"Bureå hälsocentral","Nygatan 9 B, 932 51 Bureå","090-785 91 13","https://www.1177.se/hitta-vard/kontaktkort/Burea-halsocentral/","vardcentral"
"Barnhälsovård Heimdall hälsocentral","Köpmangatan 15, 931 31 Skellefteå","090-785 91 11","https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovard-Heimdall-halsocentral/","vardcentral"
"Heimdalls hälsocentral","Köpmangatan 15, 931 31 Skellefteå","090-785 91 11","https://www.1177.se/hitta-vard/kontaktkort/Heimdalls-halsocentral/","vardcentral"
"Primärvårdsjour Skellefteå","","1177","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsjour-Skelleftea/","vardcentral"
"Anderstorps hälsocentral","Anderstorpsleden 1, 931 56 Skellefteå","090-785 91 14","https://www.1177.se/hitta-vard/kontaktkort/Anderstorps-halsocentral/","vardcentral"
"Barnhälsovård Erikslids hälsocentral","Annastigen 8, 931 70 Skellefteå","090-785 91 10","https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovard-Erikslids-halsocentral/","vardcentral"
"Erikslids hälsocentral","Annastigen 8, 931 70 Skellefteå","090-785 91 10","https://www.1177.se/hitta-vard/kontaktkort/Erikslids-halsocentral/","vardcentral"
"Barnavårdscentral Hedesunda Din hälsocentral","Norra Stiftelsevägen 4, 818 45 Hedesunda","0291-105 00","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Hedesunda-Din-halsocentral/","vardcentral"
"Hedesunda Färnebo Din hälsocentral","Norra Stiftelsevägen 4, 818 45 Hedesunda","0291-105 00","https://www.1177.se/hitta-vard/kontaktkort/Hedesunda-Farnebo-Din-halsocentral/","vardcentral"
"Vårdcentral Långshyttan","Solhemsvägen 11, Långshyttan","0225-49 66 10","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Langshyttan/","vardcentral"
"Barnhälsovård Morö Backe hälsocentral","Höjdgatan 14, 931 51 Skellefteå","090-785 91 15","https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovard-Moro-Backe-halsocentral/","vardcentral"
"Morö Backe hälsocentral","Höjdgatan 14, 931 51 Skellefteå","090-785 91 15","https://www.1177.se/hitta-vard/kontaktkort/Moro-Backe-halsocentral/","vardcentral"
"Ursvikens hälsocentral","Skelleftehamnsvägen 206 B, 932 35 Ursviken","090-785 91 12","https://www.1177.se/hitta-vard/kontaktkort/Ursvikens-halsocentral/","vardcentral"
"Vårdcentral Kvarnsveden","Märkargatan 23, Borlänge","0243-49 79 20","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Kvarnsveden/","vardcentral"
"Ungdomsmottagning Tierps vårdcentral, Tierp","Tierps vårdcentral ing 3, Liljegatan 2, 815 37 Tierp","0293-202 00","https://www.1177.se/hitta-vard/kontaktkort/Ungdomsmottagning-Tierps-vardcentral-Tierp/","vardcentral"
"Barnmorska Tierps vårdcentral, Tierp","Liljevägen 2, Tierp","0293-202 00","https://www.1177.se/hitta-vard/kontaktkort/Barnmorska-Tierps-vardcentral-Tierp/","vardcentral"
"Barnavårdscentral Tierps vårdcentral, Tierp","Liljevägen 2, Tierp","0293-202 00","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Tierps-vardcentral-Tierp/","vardcentral"
"Tierps vårdcentral, Tierp","Liljevägen 2, Tierp","0293-202 00","https://www.1177.se/hitta-vard/kontaktkort/Tierps-vardcentral-Tierp/","vardcentral"
"Vårdcentral Domnarvet","Bergebyvägen 5, Borlänge sjukhus","0243-49 72 50","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Domnarvet/","vardcentral"
"Kåge hälsocentral","Nygatan 13, 934 31 Kåge","090-785 93 57","https://www.1177.se/hitta-vard/kontaktkort/Kage-halsocentral/","vardcentral"
"Primärvårdsrehabilitering Gagnef","Älvuddsvägen 42, Djurås","0241-49 85 10","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Gagnef/","vardcentral"
"Vårdcentral Gagnef","Älvuddsvägen 42, Djurås","0241-49 85 10","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Gagnef/","vardcentral"
"Primärvårdsrehabilitering Borlänge","Sveagatan 15, 78433 Borlänge","0243-49 77 94","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Borlange/","vardcentral"
"Vårdcentral Jakobsgårdarna","Jaxtorget 7, Borlänge","0243-49 77 00","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Jakobsgardarna/","vardcentral"
"Vårdcentral Läkarhuset Borlänge","Gyllehemsvägen 10, Borlänge","0243-22 80 08","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Lakarhuset-Borlange/","vardcentral"
"Barnavårdscentral Öregrunds vårdcentral","Rådhusgatan 6, Öregrund","0173-880 12","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Oregrunds-vardcentral/","vardcentral"
"Praktikertjänst Öregrunds Vårdcentral, Öregrund","Rådhusgatan 6, Öregrund","0173-880 12","https://www.1177.se/hitta-vard/kontaktkort/Praktikertjanst-Oregrunds-Vardcentral-Oregrund/","vardcentral"
"Primärvårdsrehabilitering Sälen","Centrumhuset Sälen By, Sälen","0280-49 84 00","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Salen/","vardcentral"
"Vårdcentral Sälen","Centrumhuset Sälen By, Sälen","0280-49 84 00","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Salen/","vardcentral"
"Primärvårdsrehabilitering Säter","Jönshyttevägen 1, Säter","0225-49 45 00","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Sater/","vardcentral"
"Vårdcentral Säter","Jönshyttevägen 1, Säter","0225-49 45 00","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Sater/","vardcentral"
"Östhammars vårdcentral","Östhammars vårdcentral, Lasarettsvägen 1, 742 34 Östhammar","0173-880 00","https://www.1177.se/hitta-vard/kontaktkort/Osthammars-vardcentral/","vardcentral"
"Barnavårdscentral Östhammars vårdcentral, Östhammar","Lasarettsvägen 1, Östhammar","0173-880 00","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Osthammars-vardcentral-Osthammar/","vardcentral"
"Primärvårdsrehabilitering Hedemora","Vinstravägen 2, Hedemora","0225-49 65 04","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Hedemora/","vardcentral"
"Vårdcentral Hedemora","Vinstravägen 2, Hedemora","0225-49 65 01","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Hedemora/","vardcentral"
"Österbybruk filial Gimo Vårdcentral, Österbybruk","Parkvägen 7, Österbybruk","018-611 07 90","https://www.1177.se/hitta-vard/kontaktkort/Osterbybruk-filial-Gimo-Vardcentral-Osterbybruk/","vardcentral"
"Barnmorskemottagning Sorsele hälsocentral","Burevägen 13, 924 31 Sorsele","090-785 91 71","https://www.1177.se/hitta-vard/kontaktkort/Barnmorskemottagning-Sorsele-halsocentral/","vardcentral"
"Barnhälsovård Sorsele hälsocentral","Burevägen 13, 924 31 Sorsele","090-785 91 71","https://www.1177.se/hitta-vard/kontaktkort/Barnhalsovard-Sorsele-halsocentral/","vardcentral"
"Sorsele sjukstuga hälsocentral","Burevägen 13, 924 31 Sorsele","090-785 91 71","https://www.1177.se/hitta-vard/kontaktkort/Sorsele-sjukstuga-halsocentral/","vardcentral"
"Östervåla vårdcentral, Östervåla","Åbygränd 2, Östervåla","018-611 08 50","https://www.1177.se/hitta-vard/kontaktkort/Ostervala-vardcentral-Ostervala/","vardcentral"
"Barnavårdscentral Östervåla vårdcentral, Östervåla","Åbygränd 2, Östervåla","018-611 08 50","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Ostervala-vardcentral-Ostervala/","vardcentral"
"Byske hälsocentral","Ringvägen 8, 934 51 Byske","090-785 91 18","https://www.1177.se/hitta-vard/kontaktkort/Byske-halsocentral/","vardcentral"
"Barnmorska Gimo vårdcentral, Gimo","Gimo Torg 6, Gimo","018-611 07 90","https://www.1177.se/hitta-vard/kontaktkort/Barnmorska-Gimo-vardcentral-Gimo/","vardcentral"
"Barnavårdscentral Gimo vårdcentral, Gimo","Gimo Torg 6, Gimo","018-611 07 90","https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentral-Gimo-vardcentral-Gimo/","vardcentral"
"Ungdomsmottagning Gimo vårdcentral, Gimo","Gimo Torg 6, Gimo","018-611 08 90","https://www.1177.se/hitta-vard/kontaktkort/Ungdomsmottagning-Gimo-vardcentral-Gimo/","vardcentral"
"Gimo vårdcentral, Gimo","Gimo torg 6, Gimo","018-611 07 90","https://www.1177.se/hitta-vard/kontaktkort/Gimo-vardcentral-Gimo/","vardcentral"
"Koppardalens vårdcentral","Polervägen 8, Avesta","0226-48 90 00","https://www.1177.se/hitta-vard/kontaktkort/Koppardalens-vardcentral/","vardcentral"
"Vårdcentral Avesta","Vårdcentral Avesta, Avesta lasarett","0226-49 62 70","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Avesta/","vardcentral"
"Vårdcentral Avestahälsan","Markusgatan 17, Avesta","0226-800 70","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Avestahalsan/","vardcentral"
"Primärvårdsrehabilitering Avesta","Primärvårdsrehabilitering, Avesta lasarett","0226-49 61 50","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Avesta/","vardcentral"
"Primärvårdsrehabilitering Vansbro","Moravägen 27, Vansbro","0281-49 81 00","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Vansbro/","vardcentral"
"Vårdcentral Vansbro","Moravägen 27, Vansbro","0281-49 81 00","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Vansbro/","vardcentral"
"Vårdcentral Malung","Moravägen 14, Malung","0280-49 82 07","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Malung/","vardcentral"
"Primärvårdsrehabilitering Malung","Moravägen 14, Malung","0280-49 82 27","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Malung/","vardcentral"
"Alunda filial Gimo Vårdcentral, Alunda","Kyrkvägen 3, Alunda","018-611 07 90","https://www.1177.se/hitta-vard/kontaktkort/Alunda-filial-Gimo-Vardcentral-Alunda/","vardcentral"
"Arvidsjaurs hälsocentral","Sjukstugegatan 3, 933 83 Arvidsjaur","0960-575 02","https://www.1177.se/hitta-vard/kontaktkort/Arvidsjaurs-halsocentral/","vardcentral"
"Hallstaviks vårdcentral, Tiohundra","Carl Wahrens väg 24, Hallstavik","08-123 302 10","https://www.1177.se/hitta-vard/kontaktkort/Hallstaviks-vardcentral-Tiohundra/","vardcentral"
"Primärvårdsrehabilitering Smedjebacken","Bergslagsvägen 15, Smedjebacken","0240-49 58 28","https://www.1177.se/hitta-vard/kontaktkort/Primarvardsrehabilitering-Smedjebacken/","vardcentral"
"Vårdcentral Smedjebacken","Bergslagsvägen 15, Smedjebacken","0240-49 58 00","https://www.1177.se/hitta-vard/kontaktkort/Vardcentral-Smedjebacken/","vardcentral"
"Norberg Familjeläkarmottagning","Borgvägen 3, Norberg","021-17 68 00","https://www.1177.se/hitta-vard/kontaktkort/Norberg-Familjelakarmottagning/","vardcentral"
